occ_code,occupation_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,annual_mean_wage,total_employment,computer_use_score,physical_presence_index,customer_facing_index,education_index,task_usage_pct,frontline_origin_task_usage_pct,major_group,frontline_soc,calibrated_employment_pct,any_ai_use,log_wage,ai_access_gap,frontline_physical,frontline_customer
51-6099,,,,,37430.0,15080.0,,,,,0.0,0.0,51,0,0.009930554434809814,,10.530227800898475,,,
51-7011,Cabinetmakers and Bench Carpenters,0.0,0.1764705882352941,0.088235294117647,44620.0,88460.0,1.88,3.5799999999999996,4.046666666666667,2.1526,0.00877176904324869,0.0,51,0,0.0582531064524719,0.0,10.705937467986523,0.1764705882352941,1.0,0.0
51-7021,Furniture Finishers,0.0,0.0571428571428571,0.1428571428571428,42490.0,14380.0,2.55,3.2575000000000003,2.8766666666666665,1.6771,0.0,0.0,51,0,0.00946958705388363,0.0,10.657024033108858,0.0571428571428571,1.0,0.0
51-7031,"Model Makers, Wood",0.0,0.2307692307692307,0.3076923076923077,52510.0,590.0,2.1,3.0675,3.4133333333333336,2.6659,0.011782973341677383,0.0,51,0,0.00038852964963778446,0.0,10.868758906631905,0.2307692307692307,0.0,0.0
51-7032,"Patternmakers, Wood",0.0301,0.3076923076923077,0.4102564102564102,52330.0,260.0,3.07,3.155,3.986666666666667,2.5694999999999997,0.45809581913921515,0.0,51,0,0.000171216455772583,1.0,10.865325099366254,0.2775923076923077,0.0,0.0
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.1176470588235294,0.0294117647058823,40120.0,43570.0,1.98,3.5275,3.1466666666666665,2.0675,0.0048441112626895965,0.0,51,0,0.028691926838505546,0.0,10.599630242075872,0.1176470588235294,1.0,0.0
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0,0.108695652173913,0.0652173913043478,40360.0,61250.0,2.01,3.6049999999999995,3.59,1.9076000000000002,0.0,0.0,51,0,0.04033464583104119,0.0,10.605594474467546,0.108695652173913,1.0,0.0
51-7099,,,,,39520.0,7830.0,,,,,0.0,0.0,51,0,0.005156249418074327,,10.584562151861805,,,
51-8011,Nuclear Power Reactor Operators,0.0,0.4545454545454546,0.2424242424242424,121240.0,5760.0,3.64,2.2800000000000002,3.94,3.273527352735273,0.0036658139285218076,0.0,51,0,0.0037931030201926075,0.0,11.705527331171739,0.4545454545454546,0.0,0.0
51-8012,Power Distributors and Dispatchers,0.0,0.6666666666666666,0.4166666666666666,105460.0,9040.0,4.47,2.5799999999999996,4.21,3.5191,0.03430154461688291,0.0,51,0,0.005953064462246732,0.0,11.566087013084461,0.6666666666666666,0.0,0.0
51-8013,Power Plant Operators,0.0257,0.22788671023965137,0.18289760348583875,91880.0,31490.0,3.2900000000000005,3.499166666666667,3.896666666666667,3.3341221959268026,0.054070755445697415,0.0,51,0,0.02073694689337938,1.0,11.428238656803035,0.20218671023965137,1.0,0.0
51-8021,Stationary Engineers and Boiler Operators,0.0,0.1860465116279069,0.2093023255813953,73170.0,33840.0,3.67,3.9050000000000002,4.243333333333333,2.8777000000000004,0.00458226741065231,0.0,51,0,0.022284480243631572,0.0,11.200540779878075,0.1860465116279069,1.0,0.0
51-8031,Water and Wastewater Treatment Plant and System Operators,0.0,0.125,0.25,58050.0,120710.0,3.54,3.84,4.09,2.6667,0.0,0.0,51,0,0.07949053221657112,0.0,10.969059987126037,0.125,1.0,0.0
51-8091,Chemical Plant and System Operators,0.0,0.2727272727272727,0.2121212121212121,79450.0,17980.0,3.6,3.9250000000000003,3.676666666666667,3.513900000000001,0.008640847117229946,0.0,51,0,0.011840276441504009,0.0,11.282883171964862,0.2727272727272727,1.0,0.0
51-8092,Gas Plant Operators,0.0723,0.125,0.15625,83020.0,15930.0,3.61,3.4149999999999996,3.833333333333334,2.6258,0.0036658139285218076,0.0,51,0,0.01049030054022018,1.0,11.32683682160703,0.0527,1.0,0.0
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.0405,0.3414634146341463,0.3170731707317073,88120.0,33360.0,2.81,3.585,3.7833333333333337,2.0427,0.034170622690864356,0.0,51,0,0.02196838832528219,1.0,11.38645480091628,0.30096341463414633,1.0,0.0
51-8099,"Plant and System Operators, All Other",0.0,0.1891891891891892,0.1621621621621621,59890.0,15370.0,3.72,3.7375000000000007,4.083333333333334,2.3971,0.0034039700764845215,0.0,51,0,0.010121526635479232,0.0,11.000264825258508,0.1891891891891892,1.0,0.0
51-9011,Chemical Equipment Operators and Tenders,0.0,0.217391304347826,0.0869565217391304,57350.0,120260.0,3.46,3.9299999999999997,3.513333333333333,3.0056000000000003,0.005760564744819998,0.0,51,0,0.07919419604311859,0.0,10.956928122557517,0.217391304347826,1.0,0.0
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.0,0.1714285714285714,0.1714285714285714,51960.0,53170.0,3.18,3.09,3.0566666666666666,2.0478000000000005,0.0,0.0,51,0,0.03501376520549322,0.0,10.858229470784536,0.1714285714285714,0.0,0.0
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.0425,0.1081081081081081,0.1621621621621621,46390.0,26210.0,3.02,3.5975,3.5133333333333336,2.1715999999999998,0.0,0.0,51,0,0.017259935791536157,1.0,10.74483919774579,0.0656081081081081,1.0,0.0
51-9022,"Grinding and Polishing Workers, Hand",0.0,0.0357142857142857,0.0714285714285714,41490.0,12290.0,3.22,3.0625,3.5299999999999994,2.2108999999999996,0.0,0.0,51,0,0.008093270159404019,0.0,10.633207713326913,0.0357142857142857,0.0,0.0
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",0.0,0.1111111111111111,0.1111111111111111,47950.0,105740.0,2.54,3.255,3.4133333333333336,2.2295999999999996,0.005891486670838641,0.0,51,0,0.06963241551304972,0.0,10.777914080311584,0.1111111111111111,1.0,0.0
51-9031,"Cutters and Trimmers, Hand",0.0,0.0,0.0,39260.0,7220.0,2.01,2.48,2.48,1.5399,0.0,0.0,51,0,0.004754549271838651,0.0,10.577961467830452,0.0,0.0,0.0
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.0321,0.0909090909090909,0.1136363636363636,44700.0,52720.0,2.83,3.3724999999999996,3.3633333333333333,1.7079707970797078,0.030242964910305366,0.0,51,0,0.03471742903204068,1.0,10.707728780601661,0.0588090909090909,1.0,0.0
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.0,0.075,0.125,44610.0,57080.0,3.66,3.14,3.52,2.5608,0.0,0.0,51,0,0.037588597290380915,0.0,10.705713328122311,0.075,0.0,0.0
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.0,0.16,0.08,47540.0,14820.0,2.79,3.2650000000000006,3.1633333333333327,2.1256,0.0030112042984285917,0.0,51,0,0.00975933797903723,0.0,10.769326740914185,0.16,1.0,0.0
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.0324,0.5625,0.3125,49260.0,584630.0,3.29,3.4225,4.133333333333334,2.3415000000000004,0.1830288525740561,0.0,51,0,0.3849933713012508,1.0,10.804867671674529,0.5301,1.0,0.0
51-9071,Jewelers and Precious Stone and Metal Workers,0.0,0.37499999999999994,0.24999999999999994,52000.0,24060.0,2.5,1.5425,4.3999999999999995,3.3051847407629618,0.036527217359199844,0.0,51,0,0.015844107407262872,0.0,10.858998997563564,0.37499999999999994,0.0,0.0
51-9081,Dental Laboratory Technicians,0.0,0.0833333333333333,0.0833333333333333,52390.0,34190.0,2.94,1.5875,3.4233333333333333,2.6702000000000004,0.0031421262244472354,0.0,51,0,0.022514963934094665,0.0,10.866471012402265,0.0833333333333333,0.0,0.0
51-9082,Medical Appliance Technicians,0.0,0.2068965517241379,0.1379310344827586,48860.0,12550.0,2.59,2.4299999999999997,4.14,4.316431643164316,0.00458226741065231,0.0,51,0,0.008264486615176604,0.0,10.79671434481173,0.2068965517241379,0.0,0.0
51-9083,Ophthalmic Laboratory Technicians,0.0,0.1875,0.125,41280.0,18240.0,3.34,2.3725,3.6300000000000003,3.0110011001100108,0.007200705931025073,0.0,51,0,0.012011492897276592,0.0,10.628133400155445,0.1875,0.0,0.0
51-9111,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.15,41200.0,371600.0,2.85,3.1975000000000007,3.51,1.9021000000000003,0.0,0.0,51,0,0.24470782678881478,0.0,10.626193535337618,0.0,0.0,0.0
51-9123,"Painting, Coating, and Decorating Workers",0.0,0.0,0.0588235294117647,44050.0,10700.0,1.47,2.61,3.9133333333333327,1.7778000000000003,0.0,0.0,51,0,0.007046215679871685,0.0,10.693080631364326,0.0,0.0,0.0
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0,0.0652173913043478,0.0217391304347826,48480.0,155880.0,2.59,3.3525,3.3366666666666664,1.8761,0.0020947508162981903,0.0,51,0,0.10265085048396247,0.0,10.788906620743196,0.0652173913043478,1.0,0.0
51-9141,Semiconductor Processing Technicians,0.0,0.28125,0.09375,48970.0,26450.0,3.75,2.3375,3.1233333333333335,1.9986,0.0,0.0,51,0,0.017417981750710847,0.0,10.798963144696364,0.28125,0.0,0.0
51-9151,Photographic Process Workers and Processing Machine Operators,0.0108,0.68,0.34,41900.0,5770.0,4.39,2.815,4.386666666666667,2.401159884011599,0.011390207563621453,0.0,51,0,0.003799688268491554,1.0,10.643041105910228,0.6692,0.0,0.0
51-9161,Computer Numerically Controlled Tool Operators,0.0215,0.28,0.36,51030.0,187670.0,3.79,2.91,3.3866666666666667,2.8538,0.09308548939925157,0.0,51,0,0.1235853548263102,1.0,10.840168974058017,0.2585,0.0,0.0
51-9162,Computer Numerically Controlled Tool Programmers,0.1207,0.8928571428571428,0.7142857142857142,67650.0,28030.0,4.79,2.5,3.4033333333333338,3.2109000000000005,1.0643952585315286,0.0,51,0,0.018458450981944236,1.0,11.122102633598933,0.7721571428571428,0.0,0.0
51-9191,Adhesive Bonding Machine Operators and Tenders,0.0,0.064516129032258,0.0,44400.0,12510.0,2.84,2.985,3.7866666666666666,2.073907390739074,0.0,0.0,51,0,0.00823814562198082,0.0,10.700994748420316,0.064516129032258,0.0,0.0
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.0,0.1052631578947368,0.1052631578947368,41500.0,15210.0,3.42,3.7325,3.063333333333333,1.8850114988501148,0.0027493604463913056,0.0,51,0,0.010016162662696105,0.0,10.63344870621879,0.1052631578947368,1.0,0.0
51-9193,Cooling and Freezing Equipment Operators and Tenders,0.0,0.08,0.08,44840.0,6500.0,3.37,3.6175,3.4933333333333336,1.9029000000000003,0.0,0.0,51,0,0.0042804113943145745,0.0,10.710855877186097,0.08,1.0,0.0
51-9194,Etchers and Engravers,0.0,0.2727272727272727,0.0606060606060606,42780.0,8140.0,3.44,2.3475,3.6999999999999997,2.0625062506250624,0.006938862078987786,0.0,51,0,0.005360392115341637,0.0,10.663825982636396,0.2727272727272727,0.0,0.0
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0.11923583662714093,0.09313038286051777,44710.0,38480.0,2.725,2.996875,3.5508333333333333,2.4463184560514653,0.057867491300237967,0.0,51,0,0.025340035454342286,0.0,10.707952469228026,0.11923583662714093,0.0,0.0
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0526315789473684,48910.0,96460.0,2.33,3.085,3.7833333333333328,2.00969903009699,0.0,0.0,51,0,0.06352130509162829,0.0,10.797737153533403,0.0,0.0,0.0
51-9197,Tire Builders,0.0,0.0384615384615384,0.0,53930.0,20660.0,2.98,3.305,3.426666666666667,1.8606,0.0,0.0,51,0,0.013605122985621403,0.0,10.895442188331273,0.0384615384615384,1.0,0.0
51-9198,Helpers--Production Workers,0.0393,0.1333333333333333,0.1111111111111111,38160.0,181810.0,2.62,3.195,3.3799999999999994,1.8705000000000003,0.0066770182269504,0.0,51,0,0.11972639932312813,1.0,10.549543125562224,0.0940333333333333,0.0,0.0
51-9199,,,,,41400.0,243500.0,,,,,0.0,0.0,51,0,0.16035079607932293,,10.631036159813405,,,
53-1041,Aircraft Cargo Handling Supervisors,0.0,0.5,0.0,64950.0,9020.0,3.86,3.8674999999999997,4.693333333333333,2.7568,0.0,0.0,53,0,0.005939895142659665,0.0,11.081373022098745,0.5,1.0,1.0
53-1042,,,0.49923371647509573,0.5659003831417625,,,4.135,3.1887499999999998,4.631666666666667,3.5920000000000005,0.04647728373661611,0.0,53,0,,,,,0.0,1.0
53-1043,,,0.5897435897435898,0.4615384615384615,,,3.96,3.7575000000000003,4.816666666666666,4.0173000000000005,0.0052368770407453915,0.0,53,0,,,,,1.0,1.0
53-1044,,,0.5263157894736842,0.3684210526315789,,,,,,,0.012786708107820113,0.0075498310670747215,53,0,,,,,,
53-1047,,,,,63840.0,594330.0,,,,,0.0,0.0,53,0,0.39138113970475813,,11.064135232123691,,,
53-1049,,,,,,,,,,,0.0052368770407453915,0.0,53,0,,,,,,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",0.0,0.6136363636363636,0.4545454545454546,250050.0,93670.0,3.54,2.435,4.13,4.629037096290371,0.007855315561118289,0.0,53,0,0.06168403303912759,0.0,12.42941617684705,0.6136363636363636,0.0,0.0
53-2012,Commercial Pilots,0.0,0.3636363636363636,0.4318181818181818,138010.0,52750.0,3.07,2.555,3.89,2.6689999999999996,0.0020947508162981903,0.0,53,0,0.03473719166023252,0.0,11.835081425282086,0.3636363636363636,0.0,0.0
53-2021,Air Traffic Controllers,0.0,0.5909090909090909,0.6136363636363636,136790.0,22310.0,3.46,1.5525,4.36,3.626762676267626,0.017019850382422808,0.0,53,0,0.014691691866157111,0.0,11.82620218208349,0.5909090909090909,0.0,0.0
53-2022,Airfield Operations Specialists,0.0476,0.6341463414634146,0.6585365853658537,62140.0,18320.0,3.77,3.48,4.8500000000000005,4.346699999999999,0.010211910229453666,0.0,53,0,0.012064177274226725,1.0,11.037145182947038,0.5865463414634147,1.0,1.0
53-2031,Flight Attendants,0.0913,0.1875,0.25,70980.0,126020.0,2.81,3.12,4.823333333333334,2.7552999999999996,0.0036658139285218076,0.0,53,0,0.08298731550753559,1.0,11.170153426200487,0.0962,0.0,1.0
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.0,0.0909090909090909,0.0909090909090909,34420.0,11520.0,3.09,3.2375000000000003,4.34,2.6483648364836485,0.0,0.0,53,0,0.007586207543618552,0.0,10.44639306976553,0.0909090909090909,0.0,0.0
53-3031,Driver/Sales Workers,0.0281,0.5,0.2777777777777778,38230.0,463120.0,2.41,3.8075,4.423333333333333,1.6489999999999998,0.01701985038242291,0.0,53,0,0.3049760796528319,1.0,10.551375826690458,0.4719,1.0,1.0
53-3032,Heavy and Tractor-Trailer Truck Drivers,0.0,0.3653846153846154,0.3076923076923077,55990.0,2044400.0,2.82,2.8825000000000003,3.9933333333333336,1.950895089508951,0.029850199132249337,0.0,53,0,1.3462884290081398,0.0,10.932928382342938,0.3653846153846154,0.0,0.0
53-3033,Light Truck Drivers,0.0,0.5,0.5,46090.0,1003960.0,2.17,3.2800000000000002,4.1066666666666665,1.7946,0.0,0.0,53,0,0.6611327192266737,0.0,10.738351285714554,0.5,1.0,0.0
53-3051,"Bus Drivers, School",0.0,0.3529411764705882,0.3529411764705882,45210.0,371530.0,1.83,2.4975,3.896666666666667,1.6616999999999997,0.004778650299680275,0.0,53,0,0.24466177853130214,0.0,10.71907358028865,0.3529411764705882,0.0,0.0
53-3052,"Bus Drivers, Transit and Intercity",0.0,0.2592592592592592,0.3333333333333333,59860.0,184990.0,2.48,2.0375,4.11,1.916291629162916,0.0,0.0,53,0,0.12182053242135382,0.0,10.99976378140669,0.2592592592592592,0.0,0.0
53-3053,Shuttle Drivers and Chauffeurs,0.0,0.3076923076923077,0.3076923076923077,36920.0,204930.0,2.83,2.7075,4.12,2.3606,0.008509925191211404,0.0,53,0,0.1349515201314019,0.0,10.516508688616788,0.3076923076923077,0.0,0.0
53-3054,Taxi Drivers,0.0,0.3125,0.375,35120.0,17770.0,,,,,0.0037312748915311294,0.0,53,0,0.01170198854601577,0.0,10.466526047749053,0.3125,,
53-3099,,,,,39970.0,51140.0,,,,,0.0,0.0,53,0,0.033676966474015,,10.59588445170537,,,
53-4011,Locomotive Engineers,0.0,0.3571428571428571,0.3928571428571428,75870.0,32390.0,2.32,3.08,4.206666666666667,2.34,0.005367798966764068,0.0,53,0,0.021329623466823343,0.0,11.236776628332121,0.3571428571428571,0.0,0.0
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.0,0.2045454545454545,0.1136363636363636,57580.0,2430.0,2.79,3.2525,3.89,2.0924,0.007986237487136932,0.0,53,0,0.0016002156537320384,0.0,10.960930564166167,0.2045454545454545,0.0,0.0
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0,0.2499999999999999,0.0833333333333333,62840.0,13610.0,1.92,3.2075000000000005,3.86,,0.00706978400500643,0.0,53,0,0.008962524710820182,0.0,11.048347092369557,0.2499999999999999,0.0,0.0
53-4031,Railroad Conductors and Yardmasters,0.0,0.4722222222222222,0.4166666666666666,72220.0,46490.0,3.2,3.2950000000000004,4.233333333333333,2.2638,0.0,0.0,53,0,0.030614825408231468,0.0,11.18747229483145,0.4722222222222222,1.0,0.0
53-4041,Subway and Streetcar Operators,0.0,0.4090909090909091,0.4090909090909091,77370.0,14860.0,2.16,2.815,4.07,2.1806,0.008379003265192761,0.0,53,0,0.009785680911299626,0.0,11.2563543875435,0.4090909090909091,0.0,0.0
53-4099,,,,,50730.0,1830.0,,,,,0.0,0.0,53,0,0.0012051006775019055,,10.834272730560736,,,
53-5011,Sailors and Marine Oilers,0.0,0.0638297872340425,0.0212765957446808,53470.0,29960.0,2.28,3.8375000000000004,3.85,2.0727,0.0,0.0,53,0,0.019729407813091304,0.0,10.886876027942778,0.0638297872340425,1.0,0.0
53-5021,"Captains, Mates, and Pilots of Water Vessels",0.0,0.3272727272727272,0.3454545454545454,97820.0,34520.0,2.85,3.5050000000000003,4.293333333333334,2.8945000000000003,0.0036658139285218076,0.0,53,0,0.022732281632440315,0.0,11.490884334093348,0.3272727272727272,1.0,0.0
53-5022,Motorboat Operators,0.0,0.0,0.2580645161290322,51810.0,2710.0,2.38,2.9699999999999998,4.38,2.4962999999999997,0.0,0.0,53,0,0.0017846026426394338,0.0,10.855338459808834,0.0,0.0,0.0
53-5031,Ship Engineers,0.0,0.21875,0.28125,100550.0,8860.0,2.79,3.6900000000000004,3.78,3.1974,0.0,0.0,53,0,0.005834531148998297,0.0,11.518410395200798,0.21875,1.0,0.0
53-6011,Bridge and Lock Tenders,0.0,0.2857142857142857,0.3214285714285714,50070.0,3460.0,2.63,2.8175,3.8800000000000003,2.05,0.0,0.0,53,0,0.0022784963629271,0.0,10.82117730532399,0.2857142857142857,0.0,0.0
53-6021,Parking Attendants,0.0,0.1785714285714285,0.2142857142857142,32700.0,118130.0,2.16,3.1374999999999997,4.37,1.6555,0.005629642818801355,0.0,53,0,0.07779155357010933,0.0,10.395130356885344,0.1785714285714285,0.0,0.0
53-6031,Automotive and Watercraft Service Attendants,0.0,0.1304347826086956,0.1304347826086956,34530.0,92530.0,2.41,4.2775,4.626666666666666,2.1121,0.01793630386455341,0.0,53,0,0.060933314584290334,0.0,10.449583790384038,0.1304347826086956,1.0,1.0
53-6032,,,0.1666666666666666,0.1111111111111111,42110.0,24940.0,,,,,0.0,0.0,53,0,0.01642361251196586,,10.648040521155973,,,
53-6041,Traffic Technicians,0.0,0.8148148148148148,0.7407407407407407,56680.0,7530.0,3.98,2.7325,3.97,3.4014401440144013,0.007724393635099545,0.0,53,0,0.004958692951688168,0.0,10.945176693804617,0.8148148148148148,0.0,0.0
53-6051,Transportation Inspectors,0.0,0.6381313131313131,0.4085858585858586,83920.0,27670.0,3.2633333333333336,3.5625,4.228888888888889,3.0116,0.0,0.0,53,0,0.018221385653812965,0.0,11.33761924307018,0.6381313131313131,1.0,0.0
53-6061,Passenger Attendants,0.1169,0.2777777777777778,0.2777777777777778,36780.0,20190.0,1.39,2.6675,3.6733333333333333,1.8625137486251377,0.008117159413155474,0.0,53,0,0.013295618950143973,1.0,10.512709498158312,0.1608777777777778,0.0,0.0
53-6099,,,,,43530.0,10940.0,,,,,0.0,0.0,53,0,0.0072042630665960904,,10.681205634546343,,,
53-7011,Conveyor Operators and Tenders,0.0,0.1379310344827586,0.2758620689655172,42900.0,24660.0,2.64,3.3075,2.89,1.407,0.018590913494646425,0.0,53,0,0.016239225523058464,0.0,10.666627104916108,0.1379310344827586,1.0,0.0
53-7021,Crane and Tower Operators,0.0,0.2631578947368421,0.0526315789473684,68040.0,42260.0,2.49,3.1475,3.766666666666667,2.5279000000000003,0.0,0.0,53,0,0.02782926482580903,0.0,11.127851046509798,0.2631578947368421,0.0,0.0
53-7031,Dredge Operators,0.0,0.0,0.0,53700.0,940.0,1.57,3.03,3.5566666666666666,2.0994,0.0,0.0,53,0,0.0006190134627605417,0.0,10.891168280496956,0.0,0.0,0.0
53-7041,Hoist and Winch Operators,0.0,0.0,0.1904761904761904,65810.0,2230.0,2.32,3.1325,3.783333333333333,2.1391000000000004,0.0,0.0,53,0,0.0014685106616553274,0.0,11.094527081450165,0.0,0.0,0.0
53-7051,Industrial Truck and Tractor Operators,0.0,0.0625,0.0625,45720.0,778920.0,3.28,3.6025,3.66,1.8556,0.0,0.0,53,0,0.5129382621419586,0.0,10.730291117908747,0.0625,1.0,0.0
53-7061,Cleaners of Vehicles and Equipment,0.0,0.1111111111111111,0.0,35250.0,365290.0,2.52,3.8225,3.356666666666667,2.1839183918391836,0.0024875165943541197,0.0,53,0,0.24055258277850874,0.0,10.470220808240414,0.1111111111111111,1.0,0.0
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0.0,0.0417391304347826,0.08173913043478259,39760.0,3008300.0,2.075,3.795,3.4933333333333336,2.5296,0.002880282372409949,0.0,53,0,1.9810406383218482,0.0,10.590616660770511,0.0417391304347826,1.0,0.0
53-7063,Machine Feeders and Offbearers,0.0,0.0909090909090909,0.1818181818181818,41000.0,44500.0,2.3,3.0475000000000003,3.266666666666667,1.9016,0.0,0.0,53,0,0.029304360737068193,0.0,10.621327345686446,0.0909090909090909,0.0,0.0
53-7064,"Packers and Packagers, Hand",0.0,0.1,0.2,35450.0,645210.0,2.75,3.4149999999999996,3.8366666666666664,1.9487999999999996,0.0,0.0,53,0,0.42488688968907345,0.0,10.475878531960273,0.1,1.0,0.0
